"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"deseeded dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1142","B09ZF24CB9","B099WFJZR1","5.01","17.01","13.90","0.00","14.66","0.00","7days"
"khazoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1150","B0758J61YD","B096ZFNK2D","6.34","8.11","0.00","0.00","0.00","0.00","7days"
"seedless dates 1kg pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1161","B099WFJZR1","B084885G2J","0.10","18.35","14.14","0.00","6.92","0.00","7days"
"happilo dates 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1166","B0758J61YD","B0758J61YD","55.57","67.43","58.97","11.79","28.36","5.19","7days"
"dates ajwa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1187","B0767Z51PZ","B08QNCS6Y4","0.63","5.25","4.29","2.15","5.04","0.00","7days"
"kimia gold dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1197","B08RRXY7BC","B0841H1QDJ","7.09","9.36","8.42","0.00","29.17","0.00","7days"
"dates+in+fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1198","B08VJFJ6T4","B08J7X11WW","7.38","0.00","0.85","0.00","11.09","0.00","7days"
"dates medjoul","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1201","B079PYZHQQ","B08J7X11WW","0.20","1.14","0.93","0.00","13.67","0.00","7days"
"dates in fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1214","B0758J61YD","B0BH35WPYG","9.36","16.96","15.30","0.00","11.48","0.00","7days"
"imported dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1219","B07NRT36X5","B096ZFNK2D","5.66","0.00","0.00","0.00","3.58","0.00","7days"
